Timestamp;DeviceId;BatteryVoltage;P1;Tob1
2016-12-20 13:49:18.6861208;0004A30B001AF4DA;3.36570000648499;0.966196060180664;23.1517639160156
2016-12-20 13:43:59.1696637;0004A30B001AF4DA;3.36561369895935;0.966196060180664;23.1517639160156
2016-12-20 13:43:33.4032889;0004A30B001B08D2;3.73445987701416;0.971067428588867;23.0271606445313
2016-12-20 13:38:02.5473298;0004A30B001AF4DA;3.3671669960022;0.965921401977539;23.0854187011719
2016-12-20 13:33:37.2267865;0004A30B001B08D2;3.73497772216797;0.970874786376953;22.9593200683594
2016-12-20 13:23:56.9935396;0004A30B001AF4DA;3.36690831184387;0.965835571289063;23.0854187011719
2016-12-20 13:23:29.3598450;0004A30B001B08D2;3.73471879959106;0.970598220825195;22.8914489746094
2016-12-20 13:18:49.1179770;0004A30B001AF4DA;3.3671669960022;0.965835571289063;23.0854187011719
2016-12-20 13:13:58.8777570;0004A30B001AF4DA;3.36733961105347;0.965812683105469;23.0190124511719
2016-12-20 13:13:44.9034661;0004A30B001B08D2;3.73618578910828;0.970853805541992;22.8914489746094
2016-12-20 13:08:45.1830402;0004A30B001AF4DA;3.36811637878418;0.965982437133789;23.0190124511719
2016-12-20 13:03:43.1769991;0004A30B001AF4DA;3.36811637878418;0.965875625610352;22.9525756835938
2016-12-20 12:58:41.1397212;0004A30B001AF4DA;3.36837530136108;0.965961456298828;22.9525756835938
2016-12-20 12:53:39.1833103;0004A30B001AF4DA;3.36854791641235;0.965854644775391;22.8861083984375
2016-12-20 12:53:22.6696368;0004A30B001B08D2;3.73739409446716;0.970726013183594;22.755615234375
2016-12-20 12:48:54.6814543;0004A30B001AF4DA;3.36863422393799;0.965854644775391;22.8861083984375
2016-12-20 12:43:26.4983206;0004A30B001B08D2;3.73730778694153;0.970981597900391;22.755615234375
2016-12-20 12:38:33.1489043;0004A30B001AF4DA;3.36863422393799;0.965747833251953;22.8196411132813
2016-12-20 12:33:31.1708094;0004A30B001AF4DA;3.36958360671997;0.965747833251953;22.8196411132813
2016-12-20 12:33:18.7593998;0004A30B001B08D2;3.73765301704407;0.970621109008789;22.6876525878906
2016-12-20 12:28:34.9696526;0004A30B001AF4DA;3.36923837661743;0.965682983398438;22.8861083984375
2016-12-20 12:23:32.9913904;0004A30B001AF4DA;3.36975598335266;0.965705871582031;22.9525756835938
2016-12-20 12:23:28.3141695;0004A30B001B08D2;3.73877501487732;0.970558166503906;22.755615234375
2016-12-20 12:18:25.1210542;0004A30B001AF4DA;3.36975598335266;0.965812683105469;23.0190124511719
2016-12-20 12:13:26.3500226;0004A30B001B08D2;3.73955154418945;0.970853805541992;22.8914489746094
2016-12-20 12:12:32.5209541;0004A30B001AF4DA;3.37027382850647;0.966005325317383;23.0854187011719
2016-12-20 12:03:25.0015710;0004A30B001AF4DA;3.37027382850647;0.965835571289063;23.0854187011719
2016-12-20 12:03:12.6621312;0004A30B001B08D2;3.73989677429199;0.970685958862305;22.8914489746094
2016-12-20 11:58:17.1983063;0004A30B001AF4DA;3.37079167366028;0.966178894042969;23.0854187011719
2016-12-20 11:53:10.6778140;0004A30B001B08D2;3.74050092697144;0.971044540405273;22.9593200683594
2016-12-20 11:49:30.8869724;0004A30B001AF4DA;3.3718273639679;0.965982437133789;23.0190124511719
2016-12-20 11:43:08.2625197;0004A30B001B08D2;3.74058723449707;0.970939636230469;22.8914489746094
2016-12-20 11:42:14.5267563;0004A30B001AF4DA;3.3730354309082;0.966066360473633;23.0190124511719
2016-12-20 11:33:12.1273894;0004A30B001B08D2;3.74136400222778;0.970834732055664;22.8235168457031
2016-12-20 11:23:26.5040550;0004A30B001AF4DA;3.37389850616455;0.966323852539063;23.0190124511719
2016-12-20 11:23:04.2752551;0004A30B001B08D2;3.74265837669373;0.971002578735352;22.8235168457031
2016-12-20 11:18:07.0798311;0004A30B001AF4DA;3.37381219863892;0.966066360473633;23.0190124511719
2016-12-20 11:13:13.9736779;0004A30B001B08D2;3.74248576164246;0.970834732055664;22.8235168457031
2016-12-20 11:12:59.2238513;0004A30B001AF4DA;3.37381219863892;0.966066360473633;23.0190124511719
2016-12-20 11:03:00.9775387;0004A30B001AF4DA;3.37458896636963;0.966238021850586;23.0190124511719
2016-12-20 11:02:59.7130372;0004A30B001B08D2;3.7433488368988;0.971172332763672;22.8235168457031
2016-12-20 10:52:57.6803474;0004A30B001B08D2;3.74395298957825;0.971002578735352;22.8235168457031
2016-12-20 10:52:56.9913599;0004A30B001AF4DA;3.3750205039978;0.966323852539063;23.0190124511719
2016-12-20 10:47:49.1101341;0004A30B001AF4DA;3.37536549568176;0.966133117675781;22.9525756835938
2016-12-20 10:42:55.6705191;0004A30B001B08D2;3.74429798126221;0.971172332763672;22.8235168457031
2016-12-20 10:42:47.1411670;0004A30B001AF4DA;3.3757107257843;0.966302871704102;22.9525756835938
2016-12-20 10:32:59.5316419;0004A30B001B08D2;3.74541997909546;0.971321105957031;22.755615234375
2016-12-20 10:27:46.9920302;0004A30B001AF4DA;3.37579703330994;0.966451644897461;22.8861083984375
2016-12-20 10:22:57.5296803;0004A30B001B08D2;3.74593782424927;0.971576690673828;22.755615234375
2016-12-20 10:22:44.9552106;0004A30B001AF4DA;3.37588334083557;0.966451644897461;22.8861083984375
2016-12-20 10:17:37.0995287;0004A30B001AF4DA;3.37640118598938;0.966621398925781;22.8861083984375
2016-12-20 10:13:01.3710477;0004A30B001B08D2;3.74654197692871;0.971555709838867;22.6876525878906
2016-12-20 10:12:46.8449774;0004A30B001AF4DA;3.37760949134827;0.966598510742188;22.8196411132813
2016-12-20 10:07:39.0086082;0004A30B001AF4DA;3.37735056877136;0.966514587402344;22.8196411132813
2016-12-20 10:02:47.6636555;0004A30B001B08D2;3.74740481376648;0.971446990966797;22.6196594238281
2016-12-20 10:02:31.1848558;0004A30B001AF4DA;3.37855863571167;0.966407775878906;22.7531433105469
2016-12-20 09:57:29.1454694;0004A30B001AF4DA;3.37855863571167;0.966175079345703;22.8196411132813
2016-12-20 09:52:45.6549108;0004A30B001B08D2;3.74792265892029;0.97113037109375;22.6876525878906
2016-12-20 09:52:38.8217578;0004A30B001AF4DA;3.37890386581421;0.966537475585938;22.8861083984375
2016-12-20 09:47:25.2216140;0004A30B001AF4DA;3.37924909591675;0.966621398925781;22.8861083984375
2016-12-20 09:42:43.6739247;0004A30B001B08D2;3.74792265892029;0.971660614013672;22.755615234375
2016-12-20 09:42:23.1791614;0004A30B001AF4DA;3.37907648086548;0.966537475585938;22.8861083984375
2016-12-20 09:37:26.9673182;0004A30B001AF4DA;3.37993955612183;0.966621398925781;22.8861083984375
2016-12-20 09:32:41.6727546;0004A30B001B08D2;3.74878573417664;0.971555709838867;22.6876525878906
2016-12-20 09:22:50.4370561;0004A30B001B08D2;3.74947619438171;0.971639633178711;22.6876525878906
2016-12-20 09:22:20.9785268;0004A30B001AF4DA;3.38071608543396;0.966791152954102;22.8861083984375
2016-12-20 09:17:13.1595784;0004A30B001AF4DA;3.38140654563904;0.966621398925781;22.8861083984375
2016-12-20 09:12:36.7355729;0004A30B001B08D2;3.74938988685608;0.971914291381836;22.755615234375
2016-12-20 09:12:11.1045865;0004A30B001AF4DA;3.38123393058777;0.966791152954102;22.8861083984375
2016-12-20 09:02:34.7472361;0004A30B001B08D2;3.75042533874512;0.971744537353516;22.755615234375
2016-12-20 09:02:07.1129859;0004A30B001AF4DA;3.38201069831848;0.966707229614258;22.8861083984375
2016-12-20 08:57:11.0082463;0004A30B001AF4DA;3.38296008110046;0.966707229614258;22.8861083984375
2016-12-20 08:52:14.8172064;0004A30B001AF4DA;3.38244223594666;0.966621398925781;22.8861083984375
2016-12-20 08:47:01.1419896;0004A30B001AF4DA;3.38218331336975;0.966537475585938;22.8861083984375
2016-12-20 08:42:41.4603411;0004A30B001B08D2;3.75223779678345;0.971660614013672;22.755615234375
2016-12-20 08:41:59.1178241;0004A30B001AF4DA;3.38321900367737;0.966791152954102;22.8861083984375
2016-12-20 08:36:57.1158589;0004A30B001AF4DA;3.38339161872864;0.966707229614258;22.8861083984375
2016-12-20 08:32:27.7012566;0004A30B001B08D2;3.75223779678345;0.971660614013672;22.755615234375
2016-12-20 08:26:58.9992653;0004A30B001AF4DA;3.38408184051514;0.966537475585938;22.8861083984375
2016-12-20 08:22:37.3940080;0004A30B001B08D2;3.75327324867249;0.971555709838867;22.6876525878906
